fold,user_id,label,position,risk_prob,raw_prob,logit,n_posts_used,mode
2,163______________,1,0,0.22277375280011089,0.39088231325149536,-0.4436050355434418,1,rolling
2,163______________,1,1,0.36342806429413743,0.501453161239624,0.005812615156173706,2,rolling
2,163______________,1,2,0.41982594684498686,0.5400159358978271,0.16040700674057007,3,rolling
2,163______________,1,3,0.43829646886069795,0.5522065758705139,0.20959043502807617,4,rolling
2,163______________,1,4,0.4351167929920199,0.5501210689544678,0.20115992426872253,5,rolling
2,163______________,1,5,0.44267466969307956,0.5550698637962341,0.2211768627166748,6,rolling
2,163______________,1,6,0.438865400747916,0.5525792241096497,0.21109744906425476,7,rolling
2,163______________,1,7,0.44736798885295065,0.5581287145614624,0.2335711121559143,8,rolling
2,163______________,1,8,0.4733503289391191,0.5748826265335083,0.3018004894256592,8,rolling
2,163______________,1,9,0.4671403409025468,0.5709043145179749,0.2855415940284729,8,rolling
2,163______________,1,10,0.4766861180444113,0.577013373374939,0.31052497029304504,8,rolling
2,163______________,1,11,0.4750100880277486,0.5759433507919312,0.3061421811580658,8,rolling
2,163______________,1,12,0.4877134285033856,0.5840281844139099,0.33933156728744507,8,rolling
2,163______________,1,13,0.49547316820210424,0.5889392495155334,0.35958191752433777,8,rolling
2,163______________,1,14,0.5019868637677926,0.5930469632148743,0.3765757083892822,8,rolling
2,163______________,1,15,0.5096890918223974,0.5978880524635315,0.3966730237007141,8,rolling
2,163______________,1,16,0.5234572823467054,0.6065025329589844,0.4326343536376953,8,rolling
2,163______________,1,17,0.5344079613815149,0.6133226752281189,0.46130049228668213,8,rolling
2,163______________,1,18,0.5325997035850161,0.6121982336044312,0.4565616846084595,8,rolling
2,163______________,1,19,0.5372494404489261,0.6150882244110107,0.46875184774398804,8,rolling
2,163______________,1,20,0.5397882350139124,0.6166645884513855,0.47541481256484985,8,rolling
2,163______________,1,21,0.5352005431985897,0.6138153076171875,0.46337831020355225,8,rolling
2,163______________,1,22,0.5358493004669106,0.6142184734344482,0.4650794267654419,8,rolling
2,163______________,1,23,0.5298495282667558,0.6104867458343506,0.4493587017059326,8,rolling
2,163______________,1,24,0.519799636008884,0.6042186617851257,0.42307406663894653,8,rolling
2,163______________,1,25,0.5097650059936286,0.597935676574707,0.3968711495399475,8,rolling
2,163______________,1,26,0.5021496904446906,0.5931494832038879,0.37700051069259644,8,rolling
2,163______________,1,27,0.4945369753584039,0.5883477330207825,0.3571392595767975,8,rolling
2,163______________,1,28,0.49282206991918415,0.5872635841369629,0.3526645600795746,8,rolling
2,163______________,1,29,0.49137116767622363,0.5863455533981323,0.3488783836364746,8,rolling
2,163______________,1,30,0.4859047517137879,0.5828805565834045,0.33460965752601624,8,rolling
2,163______________,1,31,0.49102921067865946,0.5861290693283081,0.34798598289489746,8,rolling
2,163______________,1,32,0.5033121598335832,0.5938811302185059,0.38003334403038025,8,rolling
2,163______________,1,33,0.5109347080311616,0.5986694097518921,0.39992406964302063,8,rolling
2,163______________,1,34,0.5153040191333419,0.6014070510864258,0.4113309979438782,8,rolling
2,163______________,1,35,0.529689211109297,0.6103869080543518,0.4489389657974243,8,rolling
2,163______________,1,36,0.5246852343181105,0.6072685718536377,0.43584537506103516,8,rolling
2,163______________,1,37,0.5245725991656828,0.6071983575820923,0.4355508089065552,8,rolling
2,163______________,1,38,0.5144351804127306,0.6008630394935608,0.40906229615211487,8,rolling
2,163______________,1,39,0.5052697478737428,0.5951123833656311,0.3851408362388611,8,rolling
2,163______________,1,40,0.4907850130048417,0.5859745144844055,0.347348690032959,8,rolling
2,163______________,1,41,0.48062423778791086,0.5795235633850098,0.32081785798072815,8,rolling
2,163______________,1,42,0.4805639559429239,0.5794851779937744,0.3206603527069092,8,rolling
2,163______________,1,43,0.47507131313093764,0.5759824514389038,0.3063023090362549,8,rolling
2,163______________,1,44,0.47395637893145537,0.5752699971199036,0.30338600277900696,8,rolling
2,163______________,1,45,0.47566534807220395,0.5763617753982544,0.30785584449768066,8,rolling
2,163______________,1,46,0.49450132714071277,0.5883252024650574,0.3570462465286255,8,rolling
2,163______________,1,47,0.49672220844768794,0.5897278785705566,0.3628407120704651,8,rolling
2,163______________,1,48,0.5008199480340101,0.5923119783401489,0.3735313415527344,8,rolling
2,163______________,1,49,0.5132625987079703,0.6001285910606384,0.4060008227825165,8,rolling
2,163______________,1,50,0.5103370652934557,0.5982945561408997,0.39836418628692627,8,rolling
2,163______________,1,51,0.5109805738803554,0.5986981987953186,0.400043785572052,8,rolling
2,163______________,1,52,0.5181392147028997,0.6031807065010071,0.41873598098754883,8,rolling
2,163______________,1,53,0.5203877219897707,0.6045860052108765,0.42461079359054565,8,rolling
2,163______________,1,54,0.5244118014329966,0.6070981025695801,0.4351302981376648,8,rolling
2,163______________,1,55,0.5240593734934238,0.6068782210350037,0.4342086911201477,8,rolling
2,163______________,1,56,0.528458970521298,0.6096207499504089,0.44571852684020996,8,rolling
2,163______________,1,57,0.5268643598395655,0.608627200126648,0.44154560565948486,8,rolling
2,163______________,1,58,0.5216998860091733,0.6054055690765381,0.42804014682769775,8,rolling
2,163______________,1,59,0.5174408266690386,0.6027440428733826,0.41691166162490845,8,rolling
2,163______________,1,60,0.5140310733088271,0.6006099581718445,0.4080071747303009,8,rolling
2,163______________,1,61,0.5023234257996692,0.5932588577270508,0.3774537742137909,8,rolling
2,163______________,1,62,0.4989438359665883,0.5911295413970947,0.3686367869377136,8,rolling
2,163______________,1,63,0.5005787315207609,0.5921600461006165,0.3729020357131958,8,rolling
