fold,user_id,label,position,risk_prob,raw_prob,logit,n_posts_used,mode
1,i_can_do_it_9502,1,0,0.16123072505859162,0.314849317073822,-0.7775446176528931,1,rolling
1,i_can_do_it_9502,1,1,0.3193204734445355,0.4542326033115387,-0.1835833489894867,2,rolling
1,i_can_do_it_9502,1,2,0.3705539568032562,0.4918939471244812,-0.032427072525024414,3,rolling
1,i_can_do_it_9502,1,3,0.3919881641799477,0.5070177912712097,0.02807287871837616,4,rolling
1,i_can_do_it_9502,1,4,0.4020639469529161,0.5140196084976196,0.0560932457447052,5,rolling
1,i_can_do_it_9502,1,5,0.4164528294263703,0.5239111185073853,0.09571754932403564,6,rolling
1,i_can_do_it_9502,1,6,0.42413851061136365,0.5291463732719421,0.11671783030033112,7,rolling
1,i_can_do_it_9502,1,7,0.4276861741452323,0.531552255153656,0.12637701630592346,8,rolling
1,i_can_do_it_9502,1,8,0.47063945208665725,0.5602130889892578,0.2420268952846527,8,rolling
1,i_can_do_it_9502,1,9,0.4636371355664151,0.5555939674377441,0.22329923510551453,8,rolling
1,i_can_do_it_9502,1,10,0.46875297725708354,0.5589704513549805,0.23698487877845764,8,rolling
1,i_can_do_it_9502,1,11,0.46903680373419254,0.5591574907302856,0.23774361610412598,8,rolling
1,i_can_do_it_9502,1,12,0.47988272684905237,0.5662830471992493,0.26670190691947937,8,rolling
1,i_can_do_it_9502,1,13,0.4721433746270653,0.5612028241157532,0.2460448443889618,8,rolling
1,i_can_do_it_9502,1,14,0.466143868451024,0.5572497248649597,0.23000749945640564,8,rolling
1,i_can_do_it_9502,1,15,0.46451271729829646,0.5561726093292236,0.22564291954040527,8,rolling
1,i_can_do_it_9502,1,16,0.4690923807341737,0.5591941475868225,0.23789218068122864,8,rolling
1,i_can_do_it_9502,1,17,0.47015543541786275,0.5598944425582886,0.24073347449302673,8,rolling
1,i_can_do_it_9502,1,18,0.4634795921302289,0.5554898381233215,0.22287747263908386,8,rolling
1,i_can_do_it_9502,1,19,0.4645215253406964,0.5561784505844116,0.22566649317741394,8,rolling
1,i_can_do_it_9502,1,20,0.45344732394410364,0.5488377809524536,0.19597598910331726,8,rolling
1,i_can_do_it_9502,1,21,0.4605063275694947,0.5535226464271545,0.21491393446922302,8,rolling
1,i_can_do_it_9502,1,22,0.4683747443506072,0.5587211847305298,0.23597368597984314,8,rolling
1,i_can_do_it_9502,1,23,0.47033801691282284,0.5600146055221558,0.24122139811515808,8,rolling
1,i_can_do_it_9502,1,24,0.4617814712721844,0.5543667674064636,0.21833014488220215,8,rolling
1,i_can_do_it_9502,1,25,0.4630119253380856,0.5551806688308716,0.22162535786628723,8,rolling
1,i_can_do_it_9502,1,26,0.46761882262299637,0.558222770690918,0.23395246267318726,8,rolling
1,i_can_do_it_9502,1,27,0.467839729016621,0.558368444442749,0.23454317450523376,8,rolling
1,i_can_do_it_9502,1,28,0.4531909162586234,0.5486672520637512,0.19528719782829285,8,rolling
1,i_can_do_it_9502,1,29,0.462889693047906,0.5550998449325562,0.22129806876182556,8,rolling
1,i_can_do_it_9502,1,30,0.45850535109450014,0.552196741104126,0.20955035090446472,8,rolling
1,i_can_do_it_9502,1,31,0.45646472753021505,0.5508428812026978,0.20407679677009583,8,rolling
1,i_can_do_it_9502,1,32,0.4642703211060654,0.5560124516487122,0.22499415278434753,8,rolling
1,i_can_do_it_9502,1,33,0.4652205375500038,0.5566401481628418,0.2275371253490448,8,rolling
1,i_can_do_it_9502,1,34,0.4556886767011922,0.5503275394439697,0.2019941806793213,8,rolling
1,i_can_do_it_9502,1,35,0.45196940697163857,0.5478543043136597,0.19200491905212402,8,rolling
1,i_can_do_it_9502,1,36,0.47059310006680366,0.5601825714111328,0.24190303683280945,8,rolling
1,i_can_do_it_9502,1,37,0.4676467180297908,0.5582411885261536,0.23402705788612366,8,rolling
1,i_can_do_it_9502,1,38,0.47254536634151234,0.561467170715332,0.24711859226226807,8,rolling
1,i_can_do_it_9502,1,39,0.47292827845855767,0.5617189407348633,0.24814128875732422,8,rolling
1,i_can_do_it_9502,1,40,0.47521563088187335,0.5632219910621643,0.254248708486557,8,rolling
1,i_can_do_it_9502,1,41,0.4705472392797257,0.5601524114608765,0.24178048968315125,8,rolling
1,i_can_do_it_9502,1,42,0.4774139908590654,0.5646647810935974,0.2601158916950226,8,rolling
1,i_can_do_it_9502,1,43,0.48397203491112256,0.56895911693573,0.2776056230068207,8,rolling
1,i_can_do_it_9502,1,44,0.4837917676544742,0.5688412189483643,0.2771250903606415,8,rolling
