fold,user_id,label,position,risk_prob,raw_prob,logit,n_posts_used,mode
4,drownedep,1,0,0.3111921948166316,0.48200273513793945,-0.07202012836933136,1,rolling
4,drownedep,1,1,0.4794461050726852,0.5934540629386902,0.3782629370689392,2,rolling
4,drownedep,1,2,0.5147855557278509,0.6148307919502258,0.46766430139541626,3,rolling
4,drownedep,1,3,0.5391256703208948,0.6293439865112305,0.5294037461280823,4,rolling
4,drownedep,1,4,0.5308268621315468,0.6244114637374878,0.5083152651786804,5,rolling
4,drownedep,1,5,0.5263820491140224,0.6217632293701172,0.49703890085220337,6,rolling
4,drownedep,1,6,0.5321477466329434,0.6251975297927856,0.5116686224937439,7,rolling
4,drownedep,1,7,0.5437632499731627,0.6320942640304565,0.5412117838859558,8,rolling
4,drownedep,1,8,0.5688587483884935,0.6469134092330933,0.6054991483688354,8,rolling
4,drownedep,1,9,0.5453578136959613,0.6330389380455017,0.5452761650085449,8,rolling
4,drownedep,1,10,0.5410436662856113,0.6304819583892822,0.5342850685119629,8,rolling
4,drownedep,1,11,0.5411367778669233,0.630537211894989,0.5345221161842346,8,rolling
4,drownedep,1,12,0.5559992369008829,0.6393317580223083,0.5724650025367737,8,rolling
4,drownedep,1,13,0.5546125768789691,0.6385128498077393,0.5689151883125305,8,rolling
4,drownedep,1,14,0.5446627291651311,0.6326271891593933,0.5435041785240173,8,rolling
4,drownedep,1,15,0.5316188119643988,0.6248828172683716,0.5103256702423096,8,rolling
4,drownedep,1,16,0.5406639558887762,0.6302567720413208,0.5333184599876404,8,rolling
4,drownedep,1,17,0.5502479422042803,0.6359331607818604,0.5577557682991028,8,rolling
4,drownedep,1,18,0.555620456767778,0.6391080617904663,0.5714951157569885,8,rolling
4,drownedep,1,19,0.5406480799329568,0.6302473545074463,0.5332780480384827,8,rolling
4,drownedep,1,20,0.526253563098035,0.621686577796936,0.4967131018638611,8,rolling
4,drownedep,1,21,0.5202133976288708,0.6180799007415771,0.48140639066696167,8,rolling
4,drownedep,1,22,0.51905578780117,0.617387592792511,0.4784746766090393,8,rolling
4,drownedep,1,23,0.5199902989903749,0.6179465055465698,0.48084133863449097,8,rolling
4,drownedep,1,24,0.514475570506985,0.6146449446678162,0.46687978506088257,8,rolling
4,drownedep,1,25,0.5240657019253728,0.620381236076355,0.49116671085357666,8,rolling
4,drownedep,1,26,0.5168047630404926,0.6160404682159424,0.47277528047561646,8,rolling
4,drownedep,1,27,0.5217502010546855,0.6189984083175659,0.485299289226532,8,rolling
4,drownedep,1,28,0.530462990490415,0.6241948008537292,0.5073916912078857,8,rolling
4,drownedep,1,29,0.5420104155917764,0.6310552954673767,0.536746621131897,8,rolling
4,drownedep,1,30,0.5529515005567662,0.6375314593315125,0.5646657347679138,8,rolling
4,drownedep,1,31,0.557392701303756,0.6401544213294983,0.5760344862937927,8,rolling
4,drownedep,1,32,0.5636626176844378,0.6438525319099426,0.5921249389648438,8,rolling
4,drownedep,1,33,0.5573245916119414,0.6401142477989197,0.5758599638938904,8,rolling
4,drownedep,1,34,0.5636323550533539,0.6438347101211548,0.5920471549034119,8,rolling
