fold,user_id,label,position,risk_prob,raw_prob,logit,n_posts_used,mode
3,voracious.foodie,0,0,0.12975562686839104,0.3105141520500183,-0.7977167367935181,1,rolling
3,voracious.foodie,0,1,0.23397548854617306,0.41482362151145935,-0.3440597653388977,2,rolling
3,voracious.foodie,0,2,0.29119788696527293,0.460944801568985,-0.1565396785736084,3,rolling
3,voracious.foodie,0,3,0.3122350716330247,0.47667863965034485,-0.09335331618785858,4,rolling
3,voracious.foodie,0,4,0.33000651302659323,0.4895581305027008,-0.041773632168769836,5,rolling
3,voracious.foodie,0,5,0.31611494373409255,0.4795209467411041,-0.08196209371089935,6,rolling
3,voracious.foodie,0,6,0.33110134135746266,0.4903402626514435,-0.038643792271614075,7,rolling
3,voracious.foodie,0,7,0.34070367216835623,0.49714723229408264,-0.011411294341087341,8,rolling
3,voracious.foodie,0,8,0.4002087591110937,0.5374945998191833,0.1502605825662613,8,rolling
3,voracious.foodie,0,9,0.4107884223587124,0.5443889498710632,0.17802461981773376,8,rolling
3,voracious.foodie,0,10,0.4109154424393949,0.5444713234901428,0.1783565878868103,8,rolling
3,voracious.foodie,0,11,0.4111906077908237,0.5446496605873108,0.17907562851905823,8,rolling
3,voracious.foodie,0,12,0.4164546746954403,0.5480522513389587,0.19280391931533813,8,rolling
3,voracious.foodie,0,13,0.43520164614290163,0.5600377917289734,0.24131548404693604,8,rolling
3,voracious.foodie,0,14,0.44822840528570257,0.5682549476623535,0.27473485469818115,8,rolling
3,voracious.foodie,0,15,0.4583847971489812,0.574604332447052,0.3006618916988373,8,rolling
3,voracious.foodie,0,16,0.45073074295948456,0.5698237419128418,0.28113216161727905,8,rolling
3,voracious.foodie,0,17,0.4534027954252606,0.5714957118034363,0.2879563271999359,8,rolling
3,voracious.foodie,0,18,0.4718627004089561,0.582959771156311,0.33493560552597046,8,rolling
3,voracious.foodie,0,19,0.4515969562279253,0.5703661441802979,0.28334516286849976,8,rolling
3,voracious.foodie,0,20,0.44796650966109697,0.568090558052063,0.27406492829322815,8,rolling
3,voracious.foodie,0,21,0.4537245276902853,0.5716968178749084,0.28877753019332886,8,rolling
3,voracious.foodie,0,22,0.42525501291101553,0.5537034273147583,0.21564549207687378,8,rolling
3,voracious.foodie,0,23,0.4283297165244845,0.5556673407554626,0.22359627485275269,8,rolling
3,voracious.foodie,0,24,0.4047161643593839,0.5404408574104309,0.16211754083633423,8,rolling
3,voracious.foodie,0,25,0.39970665018621987,0.5371655821800232,0.14893704652786255,8,rolling
3,voracious.foodie,0,26,0.39215852017207903,0.5321983098983765,0.12897171080112457,8,rolling
3,voracious.foodie,0,27,0.41013239302963217,0.5439635515213013,0.17630958557128906,8,rolling
3,voracious.foodie,0,28,0.40272231095749683,0.5391392707824707,0.15687794983386993,8,rolling
3,voracious.foodie,0,29,0.40979394126390545,0.5437439680099487,0.1754244565963745,8,rolling
3,voracious.foodie,0,30,0.43190259295012,0.557942807674408,0.23281735181808472,8,rolling
3,voracious.foodie,0,31,0.41680919456732946,0.5482807755470276,0.19372665882110596,8,rolling
3,voracious.foodie,0,32,0.4301223119414509,0.5568099021911621,0.22822505235671997,8,rolling
3,voracious.foodie,0,33,0.4057694496122526,0.5411273837089539,0.164882093667984,8,rolling
3,voracious.foodie,0,34,0.37722491245483614,0.5222495198249817,0.08905684947967529,8,rolling
3,voracious.foodie,0,35,0.38910280983024437,0.5301759839057922,0.12085087597370148,8,rolling
3,voracious.foodie,0,36,0.37655629016954706,0.5218001008033752,0.08725576102733612,8,rolling
3,voracious.foodie,0,37,0.36881787946384176,0.5165730118751526,0.0663161426782608,8,rolling
3,voracious.foodie,0,38,0.3582336694220995,0.5093429088592529,0.03737609088420868,8,rolling
3,voracious.foodie,0,39,0.3613411433730016,0.5114756226539612,0.04591049253940582,8,rolling
3,voracious.foodie,0,40,0.3632202196571321,0.5127611756324768,0.05105571448802948,8,rolling
3,voracious.foodie,0,41,0.35700631030868857,0.5084982514381409,0.03399628400802612,8,rolling
3,voracious.foodie,0,42,0.3842406268479459,0.526944100856781,0.10788105428218842,8,rolling
3,voracious.foodie,0,43,0.3725641961890651,0.5191095471382141,0.07647547125816345,8,rolling
3,voracious.foodie,0,44,0.3799347198869069,0.524067223072052,0.09634354710578918,8,rolling
3,voracious.foodie,0,45,0.39624941309665723,0.5348953604698181,0.13980866968631744,8,rolling
3,voracious.foodie,0,46,0.39828956716093816,0.5362359881401062,0.14519867300987244,8,rolling
3,voracious.foodie,0,47,0.3893852212460014,0.5303632020950317,0.1216023713350296,8,rolling
3,voracious.foodie,0,48,0.3939260707747825,0.5333650708198547,0.13365885615348816,8,rolling
3,voracious.foodie,0,49,0.4221919187726443,0.5517415404319763,0.20770984888076782,8,rolling
3,voracious.foodie,0,50,0.4120386918889472,0.5451989769935608,0.181290864944458,8,rolling
3,voracious.foodie,0,51,0.4195861915922333,0.5500683784484863,0.20094692707061768,8,rolling
3,voracious.foodie,0,52,0.43254069999693223,0.558348536491394,0.23446226119995117,8,rolling
3,voracious.foodie,0,53,0.3985736918453961,0.5364224910736084,0.14594857394695282,8,rolling
3,voracious.foodie,0,54,0.3901771040230303,0.5308877229690552,0.12370851635932922,8,rolling
3,voracious.foodie,0,55,0.3858100873712012,0.5279892683029175,0.11207418143749237,8,rolling
3,voracious.foodie,0,56,0.38495934710767005,0.5274229645729065,0.10980205237865448,8,rolling
3,voracious.foodie,0,57,0.3706874801177698,0.5178403258323669,0.07139143347740173,8,rolling
3,voracious.foodie,0,58,0.3730093200740243,0.5194101929664612,0.07767978310585022,8,rolling
3,voracious.foodie,0,59,0.36224317754152735,0.5120930671691895,0.04838185012340546,8,rolling
3,voracious.foodie,0,60,0.35928770510695757,0.5100672841072083,0.04027453064918518,8,rolling
